"p1vec","p2vec","timeStep","repNb","resource1amountMean","resource1amountICinf","resource1amountICsup","resource2amountMean","resource2amountICinf","resource2amountICsup","prey1PopulationSizeMean","prey1PopulationSizeICinf","prey1PopulationSizeICsup","prey2PopulationSizeMean","prey2PopulationSizeICinf","prey2PopulationSizeICsup","prey1catchesMean","prey1catchesICinf","prey1catchesICsup","prey2catchesMean","prey2catchesICinf","prey2catchesICsup","predator1PopulationSizeMean","predator1PopulationSizeICinf","predator1PopulationSizeICsup","prey1growthRateMean","prey1growthRateICinf","prey1growthRateICsup","prey2growthRateMean","prey2growthRateICinf","prey2growthRateICsup","predatorGrowthRateMean","predatorGrowthRateICinf","predatorGrowthRateICsup"
300,0.1,0,10,62500,62500,62500,62500,62500,62500,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,0.1,10,10,57461.7,57415.4,57509.9,57470.1,57428.6,57516,100.3,98.4,101.9,101.5,99.6,103.6,0,0,0,0,0,0,0,0,0,0.3,-1.5,2,1.5,-0.4,3.3,0,0,0
300,0.1,20,10,57458.4,57346.7,57578.9,57402.2,57283.1,57504.3,146.5,139.8,152.7,143.5,137,150.9,0,0,0,0,0,0,0,0,0,46.09532139827,40.0509162677968,52.571492443362,41.5121318110193,34.2391551082067,49.0606491271856,0,0,0
300,0.1,30,10,55155,54798.8,55504.4,55379.7,55037.9,55672,209.1,198.9,218,204,197.8,210.9,0,0,0,0,0,0,0,0,0,42.7495300370165,39.7382804958103,45.5182066445823,42.6558213045365,37.3862509896678,47.8122351731342,0,0,0
300,0.1,40,10,52079,51545.8,52576.6,52257.4,51862.3,52552.4,290.3,274.6,305.8,287.4,275.9,298.9,0,0,0,0,0,0,0,0,0,38.9375961313465,34.8265213120732,43.3988681708185,40.9206160660624,37.0347169492266,44.6353885230988,0,0,0
300,0.1,50,10,47897.7,47288.6,48513,48149.1,47565.2,48699.9,410.7,390.5,427.3,399.3,383.3,416.1,0,0,0,0,0,0,0,0,0,41.704885522413,38.1449850607822,45.5326782897756,38.9349368899476,36.9566831048616,40.6553763512766,0,0,0
300,0.1,60,10,41925.4,41057.8,42867.1,42510.1,41649.6,43304.6,584.5,559.7,608.5,569.4,548.4,592.2,0,0,0,0,0,0,0,0,0,42.4376653377093,39.9536316579852,44.8117366528075,42.7162488650165,39.901651282696,45.3830842026448,0,0,0
300,0.1,70,10,33591.5,32403.8,34816.7,34196.9,32920.9,35176.8,809.2,770.6,845.8,796.7,772.6,827.1,0,0,0,0,0,0,0,0,0,38.4570158360294,36.0218092841336,40.8958565978578,40.0291136894426,37.7712072036694,42.2098945952808,0,0,0
300,0.1,80,10,23538.7,22036.1,25152.5,24154.8,23013.3,25104.6,1103.6,1051.3,1143.7,1083.7,1049.4,1114,0,0,0,0,0,0,0,0,0,36.4769488658879,34.5889776902632,38.4065996056365,36.0880907343417,34.1429414627914,38.0656626903406,0,0,0
300,0.1,90,10,13249.9,11965.8,14828.1,13683.7,12723.2,14783.6,1390.3,1352.7,1424.5,1403.6,1379.9,1427.2,0,0,0,0,0,0,0,0,0,26.2013311163417,23.872103936723,28.8086220944344,29.6860588245675,27.4128089957003,31.7283351300286,0,0,0
300,0.1,100,10,6584.4,5925.9,7385.1,6322.7,5945.7,6758.8,1603,1573.9,1631.7,1593.1,1574.8,1610.8,0,0,0,0,0,0,0,0,0,15.4259131376812,12.7777042153935,17.6808190673498,13.5728969002056,11.472460985811,15.5330809002482,0,0,0
300,0.1,110,10,3301.3,2997.6,3637.4,3674.7,3422.1,3916.6,1662.8,1647.7,1678.1,1643.5,1631.4,1659,0,0,0,0,0,0,0,0,0,3.82501447960023,1.61600352173558,5.96726408626149,3.19485175552724,1.84133831730679,4.38657389197091,0,0,0
300,0.1,120,10,2836.7,2624.4,3022.2,2915.1,2764.7,3052.4,1659.8,1640.7,1677.4,1667.2,1646.2,1686.2,0,0,0,0,0,0,0,0,0,-0.163779073812389,-1.4967197508719,0.920383531763729,1.46590252306267,-0.265463408506997,3.0411160897057,0,0,0
300,0.1,130,10,2792,2578.8,3003.7,2687.1,2462.8,2919.6,1647.6,1631.3,1662.3,1651.8,1639.5,1663.5,0,0,0,0,0,0,0,0,0,-0.700381513997536,-2.31115712286332,0.777970706293135,-0.887419242036808,-2.21013969566708,0.344985238370333,0,0,0
300,0.1,140,10,3005.8,2757.8,3254,2920.9,2733.2,3108.7,1652.5,1633,1674.5,1650.7,1637.5,1666.3,0,0,0,0,0,0,0,0,0,0.313698955985773,-1.08710194086914,1.61885091325351,-0.0469739911355927,-1.42645163623482,1.17888966340636,0,0,0
300,0.1,150,10,2886.7,2504,3246.8,2948.2,2732.8,3136.5,1644.4,1626.4,1663.4,1638.1,1622.9,1656,0,0,0,0,0,0,0,0,0,-0.428561235142072,-2.42764566135756,1.61095120636355,-0.739280072365777,-2.29091637259254,0.668816189304511,0,0,0
300,0.1,160,10,2976.7,2794.3,3183.6,2965.2,2806.6,3141.4,1642.2,1628.6,1655.5,1642.1,1623.9,1660.6,0,0,0,0,0,0,0,0,0,-0.0978064394299408,-1.63973358451912,1.33838211979178,0.279592851763638,-1.50866213037328,1.6548815669857,0,0,0
300,0.1,170,10,2993.5,2813.1,3205.4,2858.8,2693.7,3053.4,1631.4,1619.2,1643.2,1659.8,1649.4,1670.4,0,0,0,0,0,0,0,0,0,-0.638448530275452,-1.81794675318177,0.479257845523186,1.10929748261622,-0.201295155390217,2.46250690135592,0,0,0
300,0.1,180,10,3049.9,2893.1,3208.4,2714.1,2479.2,2937.5,1665.3,1653.6,1677.6,1651,1637.6,1667.1,0,0,0,0,0,0,0,0,0,2.09954881674088,0.820863920368873,3.33059106018777,-0.521172619805075,-1.44930539842675,0.550464192555283,0,0,0
300,0.1,190,10,2682.3,2540.9,2807.8,2937.2,2774.3,3085.1,1649.8,1628.1,1671.2,1649.2,1629,1670.7,0,0,0,0,0,0,0,0,0,-0.917007534080657,-2.4236134360509,0.585851820569315,-0.0705811312643103,-2.08513904590644,1.6672384460315,0,0,0
300,0.1,200,10,2830.6,2639.1,3023.8,2786.8,2622.6,2963.1,1644.8,1627.8,1661.5,1649.9,1635.5,1665,0,0,0,0,0,0,0,0,0,-0.228136819173453,-2.59187220385496,2.02885616121298,0.0928318423280447,-1.72820632211754,1.7320075123534,0,0,0
300,0.1,210,10,3796.4,3545.4,4044.3,3777,3517.4,4069.5,1497.1,1488.6,1507.1,1495,1481.5,1508,22.8,20.3,25.5,17.7,15.8,19.5,90.3,87.7,92.7,-8.9598186733828,-9.913556154156,-8.07141504916165,-9.36667149706055,-10.4765845077474,-8.14679150728956,0,0,0
300,0.1,220,10,5459.3,5245.6,5685.7,5154.1,4823.1,5469.4,1495.9,1481.1,1509.7,1481.8,1467.1,1497.1,16.1,13.3,18.8,16.6,15.2,18.2,102,98.9,105.2,-0.0710418800970956,-1.22767330582563,1.04836171893478,-0.876446342799103,-1.69572152769147,-0.0403303636715426,13.0206872579662,10.2543491109055,15.6484945865714
300,0.1,230,10,5501.5,5142.8,5881.3,5825.1,5604.7,6017.9,1476.6,1466.4,1486.2,1484.1,1465.9,1502.2,16.2,14.6,17.8,16.8,16,17.7,113.2,108.7,117.2,-1.26692494076395,-2.40505143761776,-0.136068111639863,0.18559213660827,-1.44654482856115,1.69331658374441,10.9578439163457,8.46367740668653,13.328883552878
300,0.1,240,10,6377.7,6011.2,6704.2,6110.7,5726.5,6498.5,1429.9,1414.8,1444.3,1435.2,1413.4,1455.8,20,17.3,22.3,17.2,15.2,19.4,125.9,120.4,130.9,-3.15237650795951,-4.41384734140726,-1.97849083006336,-3.25394521984384,-5.17465845187933,-1.39675088461117,11.2994679010213,7.77450834589547,14.2880265086186
300,0.1,250,10,7298.8,6941.7,7568.5,6967.2,6447.9,7511.7,1399.9,1379.8,1419.4,1416.7,1398.3,1430.9,19.9,17.9,22.6,18.4,16.1,20.9,134.6,128.7,141,-2.09173878336098,-3.19554605253649,-1.10732883303301,-1.264713860569,-2.28154218749361,-0.244354244886496,7.12867551155457,2.40072857822934,11.6918735359371
300,0.1,260,10,7967,7515.9,8386.2,7442.1,7056.7,7909.2,1388.7,1368.4,1409.1,1401.4,1385.2,1416.6,19.2,16.8,21.5,21.2,19,23.8,148.8,143.7,154.1,-0.764938522897686,-2.62910587618091,0.977177267842567,-1.06918167277455,-2.02715717281273,-0.138387269515648,10.8018079919634,7.97383594808207,14.1721969952963
300,0.1,270,10,8190.5,7633.2,8783,8021.1,7615.4,8318,1361.8,1339.8,1383.6,1372.7,1356.7,1389.8,23,20.2,26.3,20.1,18.2,22.1,157,151.4,162.8,-1.91423551373651,-3.36865224979372,-0.599010767344843,-2.02787399847559,-3.24803780477456,-0.688763769676991,5.59653510258974,2.96270301774197,8.28736327740881
300,0.1,280,10,8786.3,8292.6,9223.4,8271.6,7760.1,8749.5,1330.3,1317.1,1343.5,1343.6,1326.1,1360.7,21.8,19.9,23.8,26.2,23.2,29.4,164.6,159.9,170.7,-2.26931444467962,-3.43487965528641,-0.885928877786337,-2.10381431092855,-3.20609424092638,-0.798936052621796,5.10244135313668,1.13074185366893,9.29830861793071
300,0.1,290,10,9742.2,9262.5,10290,9469.1,9063.5,9807,1305.4,1290.1,1320.6,1309.7,1292,1325.7,22.3,18.9,25.3,24.8,20.4,29.6,174.7,167.2,183.4,-1.85234139722449,-3.30986489496557,-0.554041363369956,-2.48101593502396,-4.26281324273536,-0.805334471179996,6.10785214231978,2.82699241063885,8.61195591815909
300,0.1,300,10,10282.4,9678.9,10852.7,10543.6,9828.4,11164.1,1293.6,1252.7,1329.7,1271.6,1248.9,1294.4,27.9,23.3,33.1,24,22,26.2,181.9,174.4,188.8,-0.921252702637206,-3.74278452409174,1.41997438945504,-2.88736206766237,-4.50039970965724,-1.02696064182749,4.2738641579789,1.17593866119588,6.98650323520151
300,0.1,310,10,10998.9,9877.3,12208.3,11725.4,11057.2,12444.6,1263.2,1226.7,1295.3,1234,1200.8,1265,23.7,22.1,25.3,26.3,23.2,29.5,179.5,170.6,189.1,-2.258784739214,-4.53766879276553,-0.0246890624259552,-2.92786272432261,-5.39993056520665,-0.747168987743759,-1.2585114510152,-4.46938405721488,2.18266197749895
300,0.1,320,10,11759,10732.8,12723.7,12445.1,11407.2,13577,1238.9,1216.5,1264.9,1228.2,1197.4,1255.9,24.2,20.8,27.4,25.4,22.2,28.2,179.3,171.2,188.3,-1.85060018676976,-3.17617389048482,-0.564774347566831,-0.393195049062521,-2.43394083462511,1.61220909562768,0.120839478964813,-3.83900384519609,5.19971513996729
300,0.1,330,10,12143.2,11485.6,12836.3,12392.9,11366.6,13522.5,1236.7,1208.1,1262.8,1242.2,1212.5,1267.9,24.6,22.7,26.6,25.1,22,28.3,170.4,161.5,180.1,-0.157047461852609,-1.91500481950745,1.79265225269471,1.18249330184531,-0.375907630288504,2.67223129032611,-4.86273373389205,-8.05485894297049,-1.23330996182747
300,0.1,340,10,12363.1,11583.2,13201.6,12269.1,11516.8,12937.7,1243.2,1200.7,1279.5,1238.5,1216,1259.8,20.8,17.9,23.9,21.3,18.7,24.7,164.1,157.1,171.8,0.515914933080956,-1.67326591487019,2.39403035242906,-0.243159316034729,-1.96834524339866,1.41230728423586,-3.34752015615888,-6.59785766516227,0.981768047677087
300,0.1,350,10,11901.9,10764,12988.6,12211.4,11610.7,12820,1260.5,1235.9,1286.2,1249,1219.7,1273.3,20.8,18.8,23.1,22.5,20.7,24.2,161.2,154.8,167.3,1.53838602163475,-0.702257899713443,3.79912303036524,0.884285949775495,-1.03348105663891,2.77227824332096,-1.5839822111935,-4.96970604517775,1.09670390275991
300,0.1,360,10,11483.7,10548.4,12412.7,11614,10811.3,12609.9,1252.7,1220.5,1282,1256.8,1223.9,1280.3,23.3,20.5,26.2,19.5,18.1,20.8,160,157.7,162,-0.60166414933351,-2.53600396948161,1.27165445556692,0.635524143712429,-0.801523173945394,2.03092996589052,-0.427384731101167,-4.01490357132689,3.20670946721653
300,0.1,370,10,11658.3,10798.9,12529.3,11594.4,10950.8,12447.4,1273.6,1244.5,1298.2,1264.9,1238.4,1288.9,22.6,19.9,25,22.1,19.7,24.7,158.5,152.5,163.3,1.7250610949873,0.0937800624690817,3.18138766188035,0.706903314941096,-1.06372936859907,2.64252916206762,-0.960920995734011,-4.0737441159285,1.79910192409374
300,0.1,380,10,11142,10494.7,11791.6,11421.5,10668.2,12253.1,1282.6,1259.9,1303.3,1273.9,1252.2,1293.3,20.7,18.8,22.5,22,19.7,24.3,158,149.9,166.7,0.787515046033521,-1.13250159472738,2.70175747887476,0.746325630847267,-0.180481958689807,1.97893141314537,-0.3757326471508,-4.0105363709725,3.31436726863715
300,0.1,390,10,10727.1,10046.1,11385.8,10868.7,10254.5,11540.9,1285.1,1267.8,1301.7,1284.7,1256.6,1317.9,20.4,18.7,22.3,23,19.7,25.9,158.8,148.7,168.7,0.243313072919645,-1.40417033008353,2.00634048942561,0.848952622281779,-1.05676862926465,2.7490748525451,0.619741602269304,-3.51529641869855,4.33870054004234
300,0.1,400,10,10492.1,9918.2,11088.6,10618,9732.1,11461.5,1296.9,1268.9,1319.6,1285.6,1260.8,1309.7,22.3,18.9,25.5,22.8,19,26.6,157.2,148.7,165.5,0.920035229514842,-0.495934376219391,2.38806805918687,0.161941834510792,-2.10211228723789,1.91542256357084,-0.748140358125345,-3.96977784463896,2.71980020618992
300,0.1,410,10,10265.9,9626.8,10971.8,10890.2,10022.5,11791,1291.4,1267.3,1317.5,1295,1257.9,1331.9,27.1,23.6,30.6,22.6,18.6,25.8,158.9,150.9,166.9,-0.371051278043953,-2.51287881360632,1.50227530567199,0.729448108660083,-1.52191630230913,2.86538055775235,1.20405991715228,-1.3686628831266,4.06172043509267
300,0.1,420,10,10739.9,9887.2,11537.9,10538.2,9465.1,11511.3,1304.3,1272.2,1337.3,1299.2,1269.8,1331.4,23.2,20.8,25.8,21.9,18.8,24.6,160.5,151.3,169.7,0.990498517662053,-0.137246279560828,2.47121860315233,0.378740176627081,-1.04414205390555,1.64538006320645,1.10679078430118,-3.10294132758028,5.37148473809858
300,0.1,430,10,10375,9361.4,11275.3,10595.3,9810.7,11351.1,1287.9,1255.8,1322.1,1277.9,1241.2,1309.1,24.2,22.3,26.4,21.1,18.2,23.9,157,148.5,165.5,-1.18454156748497,-3.40213249584383,1.11172470290555,-1.59571610428727,-3.66272079322994,0.879671573259388,-1.99446359870255,-4.55517440516335,0.301900448520007
300,0.1,440,10,10698,9810.2,11518.5,10913.7,9952.4,11818.9,1295.8,1262.7,1331.7,1288.6,1261,1322.7,21,19.1,22.7,24.9,22.1,28,161,152.4,169.1,0.613622124252357,-0.244392971442141,1.59516703765837,0.895592704806076,-0.683886241700323,2.70648199897769,2.78215263486359,-1.30392716880959,6.50703255737637
300,0.1,450,10,10427.4,9669.4,11120,10624.2,9776.6,11393.6,1285.1,1262.2,1308.7,1302.8,1270.5,1334.3,22.2,20.3,24.1,24.3,20.4,28.9,158.5,151.9,165.8,-0.709593451213896,-2.92673170036411,1.6550321214283,1.12974016382691,-0.42044577070546,2.85624741929617,-1.27696779086671,-4.95001476404374,2.38578646175841
300,0.1,460,10,10757.6,10080,11415.6,10296.6,9428.5,11218.8,1285.5,1258.7,1310.6,1293.6,1265.3,1321.6,21.2,19.6,23.2,22.5,21,24.1,164.4,157,172.3,0.0468003935744095,-1.24389940477653,1.38459699059566,-0.675714604400805,-1.72830061249501,0.365333601826877,3.97175246223633,-0.545985352177046,8.69962394422213
300,0.1,470,10,10794.9,10235,11331.2,10695.9,9954.9,11353.7,1283.1,1267.7,1300.6,1282,1257.9,1308.2,24.4,22.3,26.9,23.5,20.6,26.5,170.5,162.3,178.8,-0.102528976512884,-1.98375543195707,2.00552692780086,-0.864295140324276,-2.08738222479262,0.353874920585149,3.81501671190563,1.1119613390992,6.58136949064404
300,0.1,480,10,11006.3,10503,11498,11015.5,10391.7,11580.2,1275.7,1249.2,1298.2,1267.8,1247.2,1286.2,22,19.8,24.4,24.4,21.9,26.7,174.1,165.1,183.8,-0.537561804412148,-2.91129129706627,1.66377086950116,-1.06499653084992,-2.4416486172429,0.182889599085173,2.08525822515681,-0.528073466969489,4.61660336867269
300,0.1,490,10,11303.6,10577.3,12076.6,11192.3,10693.2,11728.6,1260.8,1230.6,1290.3,1260.1,1240.2,1278.1,26.1,24,28.3,25.1,22.1,28.6,174.1,168.3,179.6,-1.16245874840821,-2.59370993581797,0.159040613099836,-0.596408463510792,-1.39503336721467,0.311786154557654,0.413323650144114,-3.48601949083877,3.79492670225364
300,0.1,500,10,11540.4,10640.9,12384.9,11494.6,11007.9,12027.5,1256.6,1229.6,1282.2,1256,1233.4,1276.9,22.7,19.3,26.3,24.7,21.3,28.3,174.2,167.1,182.4,-0.276654205153501,-1.97160471478708,1.23898763259251,-0.282967213300155,-2.52943264887111,1.3564110467935,0.0489672053410019,-2.5499141614733,2.4562447786132
300,0.1,510,10,11764.8,10910,12623.1,11750.4,11026.8,12545.9,1246.8,1216.8,1278.9,1252.2,1221.5,1279.7,21.8,19,25,25.9,23,28.1,169.8,161,178.5,-0.760007211427234,-2.79816739504551,1.23063889135565,-0.281037318967262,-2.21501371824069,1.61922006484885,-2.30220882652868,-7.35556465088009,2.55302821266341
300,0.1,520,10,11859.6,10801.4,12801.2,11721.3,10890.5,12564.2,1249.6,1221.1,1277.7,1255.1,1222,1294,22.9,20.5,25.6,22.9,20.7,24.8,169.6,160.8,177.6,0.259116913095429,-1.02228571660452,1.57695898683748,0.264864026732725,-1.90921476599492,2.76560128660097,-0.0506730761038471,-1.84248891085541,1.82721482339317
300,0.1,530,10,11774.3,10735.7,12624.8,11483.5,10468.7,12446.2,1238.9,1202.9,1274.5,1257.4,1226.3,1290.7,25.4,22.5,28.5,23.6,19.9,27.7,164.4,157.1,171.4,-0.877510751624355,-2.05181538051667,0.316234337037183,0.226266211751354,-1.35385620179203,1.48300573915531,-2.88639506815269,-6.02837216985625,0.0346251159259289
300,0.1,540,10,12019,10839.3,13025.5,11799.5,10853.6,12731.7,1254.5,1226.8,1280.2,1264.4,1223.9,1304.8,24.8,22.9,26.5,26.2,23.6,28.7,165.3,158.8,170.7,1.38421907607391,-0.884542448097878,3.6952794962478,0.536300250607103,-0.704468873406426,1.64470918626694,0.771254569927083,-2.25773280040609,3.64242375730026
300,0.1,550,10,11830.1,11091.9,12603.5,11429.4,10280.1,12533.8,1248,1220.7,1270.3,1264.5,1234,1294.4,22.1,19.3,24.9,22.5,20.7,23.8,161.4,152.7,171,-0.497095951523037,-1.65434674828203,0.650745001323682,0.104668596534066,-1.6686471720562,1.88358498769672,-2.15296058904097,-7.61612707936298,3.2912296577983
300,0.1,560,10,11581.1,10916.5,12292,11296.5,10496.7,12076.8,1262.6,1236.7,1290.1,1269.8,1235.1,1301.7,23,20.7,25.4,20.6,19.3,21.8,161,152.9,170.3,1.19775891093356,-0.419514741280822,2.771945221301,0.481284010185306,-2.19744340262579,2.90332157089541,-0.153622988954345,-2.92017471137313,2.25206413210445
300,0.1,570,10,11288.9,10486.2,12144.9,11273.9,10506.8,12054.5,1272.8,1243.1,1302.6,1274.9,1244.2,1300.8,22.9,19.6,25.7,21.2,18.1,24.5,159.7,151.6,168.4,0.862553178052557,-1.24539181425244,3.31588557214966,0.484918770101345,-1.47187661188297,2.95801181326145,-0.714592253627534,-2.96687226362266,1.56186418180096
300,0.1,580,10,10920.3,10240.6,11694.5,11131.1,10210.8,12179.5,1290.3,1257.7,1317.8,1285.8,1249.3,1317.2,25,23.2,27,22.3,19.2,25.3,154.8,144.5,165,1.42066634656934,-0.404568148911445,3.1880808385923,0.859709839817484,-0.787359736412628,2.30379452038932,-3.11420448469297,-6.42412467536303,0.345200366816191
300,0.1,590,10,10480.5,9619.4,11480.9,10739.3,9779.1,11914.5,1301.5,1257.6,1340,1288.1,1243.8,1332,24.7,22.2,27,21.2,18.5,24.3,157,147.3,166.6,0.875922629592504,-1.4871588672455,3.17990224467042,0.150826856042339,-0.937884597710994,1.35777598572668,1.62730366809255,-1.33262560580633,4.54860745596979
300,0.1,600,10,10152.9,9132.8,11285.6,11032.1,9704.1,12334.9,1316,1274.2,1357.9,1288.2,1253.3,1325.9,21.6,19.1,23.8,18.3,16.4,20.3,157.4,149.6,165.8,1.19078469356354,-1.22012893017748,3.38646651304431,0.0703411494575619,-1.28314891608843,1.36792095201197,0.693760064755433,-4.31933706250235,4.89254822226742
300,0.1,610,10,9985.1,8983,10953.1,10688.2,9843.5,11550.7,1321.3,1294.3,1347.2,1303.7,1274.8,1334.2,21.3,19.1,23.5,19.6,16.4,22.5,158.2,151.6,163.7,0.541013163703465,-1.79483020642192,2.65402046317598,1.2739467761812,-0.086757058914084,3.0255940303671,0.787010599733021,-2.71419237568303,4.15759920437074
300,0.1,620,10,9839,9131.6,10475.3,10446.1,9658.5,11075.5,1311.3,1289.1,1335.7,1286.5,1265.7,1307.8,24.4,22.4,26.7,24.6,21.8,27.8,162,154.1,168.5,-0.715864947140242,-2.13144612359756,0.752519117896776,-1.27513502692535,-2.34494486219561,-0.142233037121482,2.46403304619878,-1.39805086997537,6.14169164782488
300,0.1,630,10,10238,9695.6,10848.6,10558.8,9982.6,11090.6,1290.1,1259.9,1315.3,1291.8,1266,1318.2,23.5,20.7,26.2,24.7,21.1,28,161.6,152.9,169,-1.59398722169097,-3.46975833252625,0.214553227313319,0.464823171736291,-1.63991836301805,2.68679820977105,-0.225602932384153,-2.22225974029269,1.93717849322615
300,0.1,640,10,10655.6,10009.2,11298.4,10645.8,9849.3,11451.4,1285.4,1262.8,1308.1,1296.1,1270.1,1322.9,22.2,20.1,24.3,23.6,20.3,27.3,165.9,161.9,169.9,-0.281386943156036,-2.32031400066997,1.9495983030345,0.354717757308054,-1.10428173519202,1.66884560301512,3.20123813127103,-1.11918315402439,8.47241549488688
300,0.1,650,10,10799.3,10216.1,11387.5,10482.9,9822.7,11192.4,1278.3,1257,1296.5,1291.9,1263,1311.7,23.5,21.8,24.9,22.7,19.7,25.9,164.1,158.7,170.1,-0.513765417020127,-2.26350843528015,0.845172319779679,-0.270196174396753,-2.27440826820997,1.60194910780211,-0.976647193602748,-4.72238770889136,3.08267975734522
300,0.1,660,10,10956.5,10450.1,11452.3,10586.5,10089.9,11189.2,1286.8,1264.3,1308.3,1279.1,1259.7,1295.9,22,19.2,24.6,21.7,19.9,23.4,163.4,156.9,169.7,0.675831767319419,-0.549301910691853,1.79719586988839,-0.935134121372333,-2.32733517499611,0.515947404057949,-0.376027033842782,-3.057125139059,2.59645859020169
300,0.1,670,10,10664.2,9949.8,11363.7,11024.7,10464.4,11537.6,1299.3,1272.5,1324.8,1278.6,1263.2,1297.2,23.6,20.6,26.7,21.9,19.8,24.2,164.9,157.7,171.7,0.98951514145722,-0.636194454098139,2.64339630613787,-0.00554672310259635,-1.52781401784688,1.57239859195384,0.947321914452671,-1.45705404703081,3.668651365059
300,0.1,680,10,10437.9,9614,11333.5,10949.1,10390,11485.1,1294.2,1265.2,1318.6,1278.8,1256.5,1301.8,23.1,21,25.1,24,20.3,27.5,165.9,158.4,174.3,-0.3780103327594,-1.64403328815631,1.01024514573256,0.0353203833185023,-1.60874010190701,1.75385170309388,0.772792228208543,-2.89309898949311,4.59379127819354
300,0.1,690,10,10584.2,9801.1,11566.6,10968.4,10173.9,11670.9,1281.3,1245.6,1311.9,1270.6,1244.7,1297,25.8,22.9,28.4,22.5,20.9,24,167.6,160.6,173.7,-0.98576509930415,-2.75924789975167,0.938429519144771,-0.635438600310585,-1.73015943270561,0.435238246884556,1.45097903883904,-3.50623998714152,7.12371257144518
300,0.1,700,10,11303.7,10379.6,12298.5,11304.8,10611.9,11966.8,1265.6,1233.7,1297.4,1273.9,1243.4,1304.8,22.1,20.4,23.9,20.7,17.6,23.8,168.2,160.7,174.8,-1.16323942604502,-3.2415487465539,0.542814959874271,0.29354363070537,-1.81441974314359,2.61818896805565,0.559586862467067,-4.00454688716408,4.55582804934686
300,0.1,710,10,11201.5,10309,12087.4,11383.7,10530.1,12284.4,1272.4,1252.8,1293.3,1253,1231.2,1272.5,24.2,22.3,26,23.2,18.9,26.9,167.5,160.9,173.5,0.605376690547456,-0.622762896924192,2.14577036108167,-1.55983238140528,-3.0797387720553,0.188358379411577,-0.18221888910083,-3.64675967242691,3.96982085521122
300,0.1,720,10,10904.7,10310.5,11490.8,11664.5,10979,12455.4,1278.2,1254.3,1302.7,1267.4,1236.5,1297.8,24.5,21.2,27.9,22.9,20.6,25.1,166.7,158,174.9,0.499389859058885,-1.47250052330147,2.79583033695242,1.16888650873914,-0.649101178261036,3.29037797016766,-0.45136066024479,-4.20319210594646,2.5906125226317
300,0.1,730,10,11266.5,10583.8,11990.3,11430,10466,12395.9,1267.8,1242.6,1296.8,1273.5,1235.7,1309.5,25.6,23.3,28.3,24.4,22.6,26,168.1,160.4,176.2,-0.775568575214975,-2.74810344909277,1.02868096661187,0.467300600176846,-0.840077530171651,2.10063933265683,0.925434537669315,-1.33046233046233,2.80393570626932
300,0.1,740,10,11259.7,10540.6,11887.6,11113,10189.1,12085.9,1261.3,1243.3,1276.8,1273.1,1234.9,1311.9,22.1,18.7,25,24.4,22.1,26.6,164.7,158.7,170.4,-0.437259551888079,-2.20438743981338,1.2973922529239,-0.017239511729975,-1.56960615028606,1.23649886356545,-1.78636739208396,-4.44629850698594,1.02576279009487
300,0.1,750,10,11128.9,10599.1,11674.3,11109,10199.8,11952.5,1277.1,1252.9,1305,1278.2,1258.5,1298.3,23.5,21.5,25.4,24.9,21.5,28.3,160,152.5,166.3,1.26806735337868,-0.481678549245193,3.23974550299278,0.543171795479358,-1.66581601928252,2.42507921426258,-2.87327046652916,-5.26469996022869,-0.0594295234696231
300,0.1,760,10,10992,10176.6,11780.7,10990.8,10399.1,11539.7,1286.2,1262.8,1310.2,1273.6,1246.1,1299.6,23.2,21.1,25,22.1,19.9,24.2,157.5,149.9,164.5,0.766752478524953,-1.10633447307131,2.50946502363922,-0.367005449768895,-1.41556191334695,0.79755243512709,-1.57156569434,-3.27689503233169,0.0838554168901769
300,0.1,770,10,10440.1,9586.3,11291.4,10962.1,10311.2,11664.5,1303.9,1269.5,1334.3,1294.1,1267.6,1321.2,22.6,19.7,24.8,22.3,19.8,24.8,159.9,151,169.5,1.38541370943294,-0.386863859783403,3.00816040979821,1.61709976452569,0.621209509047638,2.76664692915439,1.70331679816866,-2.80736228937018,6.74257734269236
300,0.1,780,10,10367.7,9657,11221,10177.6,9333.7,10961.5,1305,1277.3,1330.2,1299.9,1277,1322.4,22,19.1,24.8,21.8,20.1,24.3,157.3,150.3,166.2,0.18031036086305,-2.23387242703319,2.38614601591503,0.510632049445152,-1.25236162363153,2.33231273807505,-1.42400390068378,-4.18716252551906,1.19711184824904
300,0.1,790,10,10202.2,9497.7,10836.1,10532.1,9814.9,11241.1,1306.6,1274,1338.1,1297.8,1266.4,1331.4,23.5,20.2,27.1,23.8,21.4,26.7,159.2,153,166.7,0.138251531833351,-1.56945942573978,1.98993511286292,-0.136299442369828,-2.44764328163839,2.18325291293786,1.35664196059798,-0.905160813481765,3.38166779280252
300,0.1,800,10,10309.9,9267.2,11242.5,10541.9,9719.6,11368.9,1299.6,1261.3,1330.6,1291.5,1259.4,1318.4,23.3,20.9,25.6,21.6,18.2,25.4,163,156.7,169.6,-0.497461197470587,-2.30186187448293,1.52080193380994,-0.408531316970915,-2.44434879331496,1.69669031602999,2.47876072736978,0.512321041502869,4.44122927585355
